,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,Y
375,20,5,350845.0,12,6,3,0,1,0.0,0,10.0,3,0,2
376,33,0,267404.0,6,7,6,0,1,0.0,0,40.0,3,0,0
377,23,0,35633.0,12,6,10,0,0,0.0,0,40.0,3,0,1
378,46,6,80914.0,10,4,13,0,0,0.0,0,30.0,3,0,1
379,38,0,172927.0,6,7,10,0,0,0.0,0,50.0,3,0,5
380,54,0,174319.0,6,4,4,0,0,0.0,0,40.0,3,0,1
381,46,0,214955.0,16,4,6,0,1,0.0,2339,45.0,3,0,1
382,25,0,344991.0,12,7,6,0,0,0.0,0,40.0,3,0,5
383,46,0,108699.0,12,4,10,0,1,0.0,0,40.0,3,0,1
384,36,5,117312.0,12,7,4,0,1,0.0,0,40.0,3,0,0
385,23,0,396099.0,6,6,11,0,1,0.0,0,25.0,3,0,1
386,29,0,134152.0,6,3,12,0,0,0.0,0,40.0,3,0,1
387,44,0,162028.0,12,7,3,0,1,0.0,2415,6.0,3,1,0
388,19,0,25429.0,12,6,3,0,1,0.0,0,16.0,3,0,2
389,19,0,232392.0,6,6,11,0,1,0.0,0,40.0,3,0,3
390,35,0,220098.0,6,7,11,0,1,0.0,0,40.0,3,1,0
391,27,0,301302.0,13,6,6,0,0,0.0,0,50.0,3,0,1
392,46,6,277946.0,9,3,6,0,0,0.0,0,40.0,3,0,1
393,34,1,98101.0,13,7,13,0,0,7688.0,0,45.0,?,1,5
394,34,0,196164.0,6,6,11,0,1,0.0,0,35.0,3,0,1
395,44,0,115562.0,12,7,5,0,0,0.0,0,40.0,3,0,5
396,45,0,96975.0,12,4,14,0,1,0.0,0,40.0,3,0,4
397,20,?,137300.0,6,6,?,0,1,0.0,0,35.0,3,0,3
398,25,0,86872.0,13,7,13,0,0,0.0,0,55.0,3,1,5
399,52,3,132178.0,13,7,13,0,0,0.0,0,50.0,3,1,5
400,20,0,416103.0,12,6,14,0,0,0.0,0,40.0,3,0,2
401,28,0,108574.0,12,6,11,0,1,0.0,0,40.0,3,0,1
402,50,1,288353.0,13,7,0,0,0,0.0,0,40.0,3,1,5
403,34,0,227689.0,1,4,5,0,1,0.0,0,64.0,3,0,1
404,28,0,166481.0,8,7,14,2,0,0.0,2179,40.0,3,0,5
405,41,0,445382.0,10,7,13,0,0,0.0,1977,65.0,3,1,5
406,28,0,110145.0,6,7,3,0,0,0.0,0,40.0,3,0,5
407,46,6,317253.0,6,7,6,0,0,0.0,0,25.0,3,0,5
408,28,?,123147.0,12,7,?,0,1,0.0,1887,40.0,3,1,0
409,32,0,364657.0,12,7,13,0,0,0.0,0,50.0,3,0,5
410,41,5,42346.0,12,4,11,1,1,0.0,0,24.0,3,0,1
411,24,0,241951.0,6,6,14,1,1,0.0,0,40.0,3,0,4
412,33,0,118500.0,12,4,13,0,1,0.0,0,40.0,3,0,4
413,46,0,188386.0,14,7,13,0,0,15024.0,0,60.0,3,1,5
414,31,1,1033222.0,12,7,12,0,0,0.0,0,40.0,3,0,5
415,35,0,92440.0,5,4,6,0,0,0.0,0,50.0,3,1,1
416,52,0,190762.0,4,7,12,0,0,0.0,0,40.0,3,0,5
417,30,0,426017.0,11,6,11,0,1,0.0,0,19.0,3,0,2
418,34,5,243867.0,11,3,12,1,0,0.0,0,40.0,3,0,1
419,34,1,240283.0,6,4,4,0,1,0.0,0,40.0,3,0,4
420,20,0,61777.0,12,7,10,0,0,0.0,0,30.0,3,0,5
421,17,0,175024.0,11,6,14,0,0,2176.0,0,18.0,3,0,2
422,32,1,92003.0,13,7,13,0,1,0.0,0,40.0,3,1,0
423,29,0,188401.0,6,4,8,0,0,0.0,0,40.0,3,0,1
424,33,0,228528.0,2,6,6,0,1,0.0,0,35.0,3,0,4
425,25,0,133373.0,6,7,4,0,0,0.0,0,60.0,3,0,5
426,36,4,255191.0,10,6,1,0,0,0.0,1408,40.0,3,0,1
427,23,0,204653.0,6,6,14,0,0,0.0,0,72.0,3,0,1
428,63,3,222289.0,6,7,13,0,0,0.0,0,40.0,3,1,5
429,47,5,287480.0,10,7,1,0,0,0.0,0,40.0,3,0,5
430,80,?,107762.0,6,2,?,0,0,0.0,0,24.0,3,0,1
431,17,?,202521.0,11,6,?,0,0,0.0,0,40.0,3,0,2
432,40,6,204116.0,13,5,1,0,1,2174.0,0,40.0,3,0,1
433,30,0,29662.0,9,7,11,0,1,0.0,0,25.0,3,1,0
434,27,0,116358.0,12,6,6,3,0,0.0,1980,40.0,2,0,2
435,33,0,208405.0,10,7,1,0,0,0.0,0,50.0,3,1,5
436,34,5,284843.0,6,6,8,1,0,594.0,0,60.0,3,0,1
437,34,5,117018.0,12,6,0,0,1,0.0,0,40.0,3,0,1
438,23,0,81281.0,12,7,3,0,0,0.0,0,40.0,3,0,5
439,42,5,340148.0,12,7,3,0,1,0.0,0,40.0,3,0,0
440,29,0,363425.0,13,6,1,0,0,0.0,0,40.0,3,0,1
441,45,0,45857.0,6,4,3,0,1,0.0,0,28.0,3,0,1
442,24,4,191073.0,6,6,9,0,0,0.0,0,40.0,3,0,2
443,44,0,116632.0,12,7,1,0,0,0.0,0,40.0,3,1,5
444,27,0,405855.0,3,6,6,0,0,0.0,0,40.0,3,0,3
445,20,0,298227.0,12,6,10,0,0,0.0,0,35.0,3,0,1
446,44,0,290521.0,6,2,13,1,1,0.0,0,40.0,3,0,4
447,51,0,56915.0,6,7,6,4,0,0.0,0,40.0,3,0,5
448,20,0,146538.0,6,7,12,0,0,0.0,0,40.0,3,0,5
449,17,?,258872.0,11,6,?,0,1,0.0,0,5.0,3,0,2
450,19,0,206399.0,6,6,12,1,1,0.0,0,40.0,3,0,2
451,45,3,197332.0,12,7,6,0,0,0.0,0,55.0,3,1,5
452,60,0,245062.0,6,7,6,0,0,0.0,0,40.0,3,1,5
453,42,0,197583.0,9,7,13,1,0,0.0,0,40.0,?,1,5
454,44,6,234885.0,6,7,10,0,1,0.0,0,40.0,3,1,0
455,40,0,72887.0,1,7,12,3,0,0.0,0,40.0,3,1,5
456,30,0,180374.0,6,7,13,0,1,0.0,0,40.0,3,0,0
457,38,0,351299.0,12,7,4,1,0,0.0,0,50.0,3,0,5
458,23,0,54012.0,6,7,4,0,0,0.0,0,60.0,3,0,5
459,32,?,115745.0,12,7,?,0,0,0.0,0,40.0,3,0,5
460,44,0,116632.0,9,6,8,0,0,0.0,0,40.0,3,0,2
461,54,5,288825.0,6,7,4,1,0,0.0,0,40.0,3,0,5
462,32,0,132601.0,13,7,1,0,0,0.0,0,50.0,3,0,5
463,50,0,193374.0,4,5,6,0,0,0.0,0,40.0,3,0,4
464,24,0,170070.0,13,6,5,0,1,0.0,0,20.0,3,0,1
465,37,0,126708.0,6,7,3,0,1,0.0,0,60.0,3,0,0
466,52,0,35598.0,6,4,4,0,0,0.0,0,40.0,3,0,4
467,38,0,33983.0,12,7,4,0,0,0.0,0,40.0,3,0,5
468,49,0,192776.0,10,7,13,0,0,0.0,1977,45.0,3,1,5
469,30,0,118551.0,13,7,5,0,1,0.0,0,16.0,3,1,0
470,60,0,201965.0,12,6,1,0,0,0.0,0,40.0,3,1,4
471,22,?,139883.0,12,6,?,0,0,0.0,0,40.0,3,0,2
472,35,0,285020.0,6,6,6,0,0,0.0,0,40.0,3,0,1
473,30,0,303990.0,6,6,4,0,0,0.0,0,60.0,3,0,1
474,67,0,49401.0,1,4,11,0,1,0.0,0,24.0,3,0,1
475,46,0,279196.0,13,6,6,0,1,0.0,0,40.0,3,0,1
476,17,0,211870.0,3,6,11,0,0,0.0,0,6.0,3,0,1
477,22,0,281432.0,12,6,14,0,0,0.0,0,30.0,3,0,2
478,27,0,161155.0,2,6,11,0,0,0.0,0,40.0,3,0,1
479,23,0,197904.0,6,6,11,0,1,0.0,0,35.0,3,0,4
480,33,0,111746.0,9,7,6,0,0,0.0,0,45.0,1,0,5
481,43,6,170721.0,12,7,6,0,0,0.0,0,20.0,3,0,5
482,28,1,70100.0,13,6,1,0,0,0.0,0,20.0,3,0,1
483,41,0,193626.0,6,5,6,0,1,0.0,0,40.0,3,0,4
484,52,?,271749.0,5,6,?,1,0,594.0,0,40.0,3,0,3
485,25,0,189775.0,12,5,3,1,1,0.0,0,20.0,3,0,2
486,63,?,401531.0,4,7,?,0,0,0.0,0,35.0,3,0,5
487,59,5,286967.0,6,7,4,0,0,0.0,0,45.0,3,0,5
488,45,5,164427.0,13,4,1,0,1,0.0,0,40.0,3,0,4
489,38,0,91039.0,13,7,10,0,0,15024.0,0,60.0,3,1,5
490,40,0,347934.0,6,6,11,0,1,0.0,0,35.0,3,0,1
491,46,4,371373.0,6,4,3,0,0,0.0,0,40.0,3,0,1
492,35,0,32220.0,9,6,13,0,1,0.0,0,60.0,3,0,1
493,34,0,187251.0,6,4,1,0,1,0.0,0,25.0,3,0,4
494,33,0,178107.0,13,6,6,0,0,0.0,0,20.0,3,0,2
495,41,0,343121.0,6,4,3,0,1,0.0,0,36.0,3,0,4
496,20,0,262749.0,12,6,12,0,0,0.0,0,40.0,3,0,2
497,23,0,403107.0,16,6,11,0,0,0.0,0,40.0,3,0,2
498,26,0,64293.0,12,6,1,0,1,0.0,0,35.0,3,0,1
499,72,?,303588.0,6,7,?,0,0,0.0,0,20.0,3,0,5
500,23,5,324960.0,6,6,8,0,0,0.0,0,40.0,1,0,1
501,62,5,114060.0,6,7,4,0,0,0.0,0,40.0,3,0,5
502,52,0,48925.0,12,7,3,0,0,0.0,0,40.0,3,0,5
503,58,0,180980.0,12,4,11,0,1,0.0,0,42.0,1,0,4
504,25,0,181054.0,13,6,10,0,1,0.0,0,40.0,3,0,1
505,24,0,388093.0,13,6,13,1,0,0.0,0,40.0,3,0,1
506,19,0,249609.0,12,6,0,0,0,0.0,0,8.0,3,0,2
507,43,0,112131.0,12,7,13,0,0,0.0,0,40.0,3,0,5
508,47,5,543162.0,6,3,3,1,1,0.0,0,40.0,3,0,4
509,39,0,91996.0,6,4,11,0,1,0.0,0,40.0,3,0,4
510,49,0,141944.0,1,5,14,0,0,0.0,1380,42.0,3,0,4
511,53,?,251804.0,16,2,?,1,1,0.0,0,30.0,3,0,4
512,32,0,37070.0,1,6,6,0,0,0.0,0,45.0,3,0,1
513,34,0,337587.0,12,7,1,0,0,0.0,0,50.0,3,1,5
514,28,0,189346.0,6,4,6,0,0,0.0,0,45.0,3,0,1
515,57,?,222216.0,1,2,?,0,1,0.0,0,38.0,3,0,4
516,25,0,267044.0,12,6,3,4,1,0.0,0,20.0,3,0,1
517,20,?,214635.0,12,6,?,0,0,0.0,0,24.0,3,0,2
518,21,?,204226.0,12,6,?,0,1,0.0,0,35.0,3,0,4
519,34,0,108116.0,13,7,1,0,0,0.0,0,50.0,3,1,5
520,38,3,99146.0,13,7,13,0,0,15024.0,0,80.0,3,1,5
521,50,0,196232.0,6,7,13,0,0,7688.0,0,50.0,3,1,5
522,24,5,248344.0,12,4,14,1,0,0.0,0,50.0,3,0,1
523,37,5,186035.0,12,7,5,0,0,0.0,0,45.0,3,1,5
524,44,0,177905.0,12,4,12,0,0,0.0,0,58.0,3,1,4
525,28,0,85812.0,12,7,10,0,1,0.0,0,40.0,3,0,0
526,42,0,,13,7,13,0,0,0.0,0,40.0,3,1,5
527,74,0,99183.0,12,4,3,0,1,0.0,0,9.0,3,0,1
528,38,6,190387.0,6,7,6,0,0,0.0,0,50.0,3,0,5
529,44,6,202692.0,10,7,1,0,0,0.0,0,40.0,3,0,5
530,44,0,109339.0,11,4,12,2,1,0.0,0,46.0,3,0,4
531,26,0,108658.0,6,6,12,0,0,0.0,0,40.0,3,0,1
532,36,0,197202.0,6,7,11,1,0,0.0,0,40.0,3,0,5
533,41,0,101739.0,9,7,13,0,1,0.0,0,50.0,3,1,0
534,67,0,231559.0,15,7,1,0,0,20051.0,0,48.0,3,1,5
535,39,5,207853.0,5,7,5,0,0,0.0,0,50.0,3,0,5
536,57,0,190942.0,4,2,2,1,1,0.0,0,30.0,3,0,1
537,29,0,102345.0,1,3,6,0,0,0.0,0,40.0,3,0,1
538,31,3,41493.0,13,6,8,0,1,0.0,0,45.0,3,0,1
539,34,?,190027.0,6,6,?,1,1,0.0,0,40.0,3,0,4
540,44,0,210525.0,12,7,4,0,0,0.0,0,40.0,3,0,5
541,29,0,133937.0,14,6,1,0,0,0.0,0,40.0,3,0,2
542,30,0,237903.0,12,6,14,0,1,0.0,0,40.0,3,0,4
543,27,0,163862.0,6,6,4,0,0,0.0,0,40.0,3,0,1
544,27,0,201872.0,12,7,10,0,0,0.0,0,50.0,3,0,5
545,32,0,84179.0,6,6,14,0,1,0.0,0,45.0,3,0,1
546,58,0,51662.0,2,7,11,0,1,0.0,0,8.0,3,0,0
547,35,5,233327.0,12,7,0,0,0,0.0,0,40.0,3,0,5
548,21,0,259510.0,6,6,14,0,0,0.0,0,36.0,3,0,2
549,28,0,184831.0,12,6,6,0,0,0.0,0,40.0,3,0,4
550,46,6,245724.0,12,4,13,0,0,0.0,0,50.0,3,0,1
551,36,6,27053.0,6,3,11,0,1,0.0,0,40.0,3,0,4
552,72,0,205343.0,11,2,3,0,1,0.0,0,40.0,3,0,4
553,35,0,229328.0,6,7,12,1,1,0.0,0,40.0,3,0,0
554,33,4,319560.0,1,4,6,1,1,0.0,0,40.0,3,1,4
555,69,0,136218.0,11,6,12,0,1,0.0,0,40.0,3,0,1
556,35,0,54576.0,6,7,12,0,0,0.0,0,40.0,3,0,5
557,31,0,323069.0,6,3,3,0,1,0.0,0,20.0,?,0,4
558,34,0,148291.0,6,7,5,0,1,0.0,0,32.0,3,0,0
559,30,0,152453.0,11,7,11,0,0,0.0,0,40.0,3,0,5
560,28,0,114053.0,13,6,4,0,0,0.0,0,55.0,3,0,1
561,54,0,212960.0,13,7,10,0,0,0.0,0,35.0,3,1,5
562,47,0,264052.0,12,7,1,0,0,0.0,0,50.0,3,1,5
563,24,0,82804.0,6,6,14,1,1,0.0,0,40.0,3,0,4
564,52,6,334273.0,13,7,1,0,0,0.0,0,60.0,3,1,5
565,20,0,27337.0,6,6,14,4,0,0.0,0,48.0,3,0,2
566,43,3,188436.0,10,7,13,0,0,5013.0,0,45.0,3,0,5
567,45,0,433665.0,8,3,11,0,1,0.0,0,40.0,3,0,4
568,29,6,110663.0,6,3,6,0,0,0.0,0,35.0,3,0,1
569,47,0,87490.0,10,4,13,0,0,0.0,0,42.0,3,0,4
570,24,0,354351.0,6,6,6,0,0,0.0,0,40.0,3,0,2
571,51,0,95469.0,6,7,1,0,0,0.0,0,40.0,3,0,5
572,17,0,242718.0,11,6,10,0,0,0.0,0,12.0,3,0,2
573,37,0,22463.0,1,7,6,0,0,0.0,1977,40.0,3,1,5
574,27,0,158156.0,14,6,1,0,1,0.0,0,70.0,3,0,1
575,29,0,350162.0,13,7,13,0,0,0.0,0,40.0,3,1,0
576,18,?,165532.0,5,6,?,0,0,0.0,0,25.0,3,0,2
577,36,6,28738.0,9,4,10,0,1,0.0,0,35.0,3,0,4
578,58,5,283635.0,13,6,1,0,1,0.0,0,40.0,3,0,1
579,26,6,86646.0,12,7,6,0,0,0.0,0,45.0,3,0,5
580,65,?,195733.0,12,7,?,0,0,0.0,0,30.0,3,1,5
581,57,0,69884.0,6,7,10,0,0,0.0,0,40.0,3,1,5
582,59,0,199713.0,6,7,6,0,0,0.0,0,40.0,3,0,5
583,27,0,181659.0,6,7,12,0,0,0.0,0,40.0,3,0,5
584,31,6,340939.0,13,6,5,0,0,0.0,0,40.0,3,0,1
585,21,0,197747.0,12,6,10,0,1,0.0,0,24.0,3,0,2
586,29,0,34292.0,12,6,3,0,0,0.0,0,60.0,3,0,1
587,18,0,156764.0,11,6,11,0,0,0.0,0,40.0,3,0,2
588,52,0,25826.0,2,7,6,0,0,0.0,1887,47.0,3,1,5
589,57,3,103948.0,13,4,1,0,0,0.0,0,80.0,3,0,1
590,42,?,137390.0,6,7,?,0,0,0.0,0,40.0,3,0,5
591,55,?,105138.0,6,7,?,3,1,0.0,0,40.0,3,0,0
592,60,0,39352.0,8,6,4,0,0,0.0,0,48.0,3,1,1
593,31,0,168387.0,13,7,1,0,0,7688.0,0,40.0,3,1,5
594,23,0,117789.0,13,6,3,0,1,0.0,0,40.0,3,0,2
595,27,0,267147.0,6,6,10,0,0,0.0,0,40.0,3,0,2
596,23,?,99399.0,12,6,?,4,1,0.0,0,25.0,3,0,4
597,42,6,214242.0,15,7,1,0,0,0.0,1902,50.0,3,1,5
598,25,0,200408.0,12,6,5,0,0,2174.0,0,40.0,3,0,1
599,49,0,136455.0,13,6,1,0,1,0.0,0,45.0,3,0,1
600,32,0,239824.0,13,6,5,0,0,0.0,0,40.0,3,0,1
601,19,0,217039.0,12,6,3,0,0,0.0,0,28.0,3,0,2
602,60,0,51290.0,8,4,11,0,1,0.0,0,40.0,3,0,1
603,42,5,175674.0,3,7,11,0,0,0.0,0,40.0,3,0,5
604,35,6,194404.0,9,6,8,0,0,0.0,0,40.0,3,0,1
605,48,0,45612.0,6,6,3,1,1,0.0,0,37.0,3,0,4
606,51,0,410114.0,10,7,6,0,0,0.0,0,40.0,3,1,5
607,29,0,182521.0,6,6,6,4,0,0.0,0,40.0,3,0,1
608,36,5,339772.0,6,3,13,1,0,0.0,0,40.0,3,0,1
609,17,0,169658.0,2,6,11,0,1,0.0,0,21.0,3,0,2
610,52,0,200853.0,10,4,1,0,1,6849.0,0,60.0,3,0,1
611,24,0,247564.0,6,6,6,0,0,0.0,0,40.0,3,0,1
612,24,0,249909.0,6,7,14,0,0,0.0,0,50.0,3,0,5
613,26,5,208122.0,13,6,1,0,0,1055.0,0,40.0,3,0,2
614,27,0,109881.0,13,6,11,0,1,0.0,0,20.0,3,0,2
615,39,0,207824.0,6,6,14,0,0,0.0,0,60.0,3,0,2
616,30,0,369027.0,6,7,4,1,0,0.0,0,45.0,3,0,5
617,50,6,114117.0,6,7,13,0,0,0.0,0,32.0,3,0,5
618,52,3,51048.0,13,7,10,0,0,0.0,0,55.0,3,0,5
619,46,0,102388.0,15,7,1,0,0,15024.0,0,45.0,3,1,5
620,23,0,190483.0,13,6,10,0,1,0.0,0,20.0,3,0,2
621,45,0,462440.0,11,2,11,1,1,0.0,0,20.0,3,0,1
622,65,0,109351.0,3,2,2,1,1,0.0,0,24.0,3,0,4
623,29,0,34383.0,1,7,4,0,0,0.0,0,55.0,3,0,5
624,47,0,241832.0,3,5,14,0,0,0.0,0,40.0,3,0,4
625,30,0,124187.0,6,6,8,1,0,0.0,0,60.0,3,0,2
626,34,0,153614.0,6,7,10,0,0,0.0,0,45.0,3,1,5
627,38,6,267556.0,6,7,10,0,0,0.0,0,64.0,3,0,5
628,33,0,205469.0,12,7,13,0,0,0.0,0,40.0,3,1,5
629,49,0,268090.0,13,7,10,0,0,0.0,0,26.0,3,1,5
630,47,6,165039.0,12,6,11,1,1,0.0,0,40.0,3,0,4
631,49,5,120451.0,2,3,11,1,1,0.0,0,40.0,3,0,4
632,43,0,154374.0,12,7,6,0,0,15024.0,0,60.0,3,1,5
633,30,0,103649.0,13,7,3,1,1,0.0,0,40.0,3,1,0
634,58,6,35723.0,6,7,6,0,0,0.0,0,60.0,3,0,5
635,19,0,262601.0,6,6,11,0,1,0.0,0,14.0,3,0,2
636,21,0,226181.0,13,6,14,0,0,0.0,0,40.0,3,0,1
637,33,0,175697.0,13,7,13,0,0,15024.0,0,60.0,3,1,5
638,47,3,248145.0,16,7,4,0,0,0.0,0,50.0,3,0,5
639,52,6,289436.0,14,7,1,0,0,0.0,0,60.0,3,1,5
640,26,0,75654.0,6,4,6,0,0,0.0,0,55.0,3,0,1
641,60,0,199378.0,6,7,6,0,0,0.0,0,40.0,3,0,5
642,21,0,160968.0,12,6,14,0,0,0.0,0,40.0,3,0,2
643,36,0,188563.0,12,7,10,0,0,5178.0,0,50.0,3,1,5
644,31,0,55849.0,12,7,6,0,0,0.0,0,45.0,3,0,5
645,50,3,195322.0,14,3,1,0,0,0.0,0,40.0,3,1,1
646,31,5,402089.0,6,4,3,0,1,0.0,0,40.0,3,0,4
647,71,0,78277.0,6,7,6,0,0,0.0,0,15.0,3,0,5
648,58,?,158611.0,6,7,?,0,0,0.0,0,50.0,3,0,5
649,30,1,169496.0,13,7,5,0,0,0.0,0,40.0,3,1,5
650,20,0,130959.0,12,6,11,0,0,0.0,0,20.0,3,0,2
651,24,0,556660.0,6,6,13,0,0,4101.0,0,50.0,3,0,3
652,35,0,292472.0,14,7,1,3,0,0.0,0,40.0,2,1,5
653,38,1,143774.0,12,3,13,0,1,0.0,0,45.0,3,0,1
654,27,0,288341.0,6,6,12,0,1,0.0,0,32.0,3,0,2
655,29,1,71592.0,12,6,3,3,1,0.0,0,40.0,2,0,4
656,70,?,167358.0,3,2,?,0,1,1111.0,0,15.0,3,0,4
657,34,0,106742.0,6,7,6,0,0,0.0,0,45.0,3,0,5
658,44,0,219288.0,8,7,6,0,0,0.0,0,35.0,3,0,5
659,43,0,174524.0,6,7,12,0,0,0.0,0,40.0,3,1,5
660,44,6,335183.0,5,7,14,1,0,0.0,0,40.0,3,1,5
661,35,0,261293.0,10,6,10,0,0,0.0,0,60.0,3,0,1
662,27,0,111900.0,12,6,1,0,0,0.0,0,40.0,3,0,1
663,43,5,194360.0,10,6,1,0,0,0.0,0,38.0,3,0,1
664,20,0,81145.0,12,6,10,0,1,0.0,0,25.0,3,0,1
665,42,0,341204.0,9,4,1,0,1,8614.0,0,40.0,3,1,4
666,27,1,249362.0,12,7,4,0,0,3411.0,0,40.0,3,0,5
667,42,0,247019.0,6,7,6,1,0,0.0,0,40.0,3,1,5
668,20,?,114746.0,11,5,?,3,1,0.0,1762,40.0,2,0,2
669,24,0,172146.0,3,6,12,0,0,0.0,1721,40.0,3,0,1
670,48,4,110457.0,12,4,13,0,0,0.0,0,40.0,3,0,1
671,17,?,80077.0,11,6,?,0,1,0.0,0,20.0,3,0,2
672,17,6,368700.0,11,6,8,0,0,0.0,0,10.0,3,0,2
673,33,0,182556.0,13,7,13,0,0,0.0,0,40.0,3,1,5
674,50,3,219420.0,6,7,10,0,0,0.0,0,50.0,3,1,5
675,22,0,240817.0,6,6,10,0,1,2597.0,0,40.0,3,0,2
676,17,0,102726.0,5,6,11,0,0,0.0,0,16.0,3,0,2
677,32,0,226267.0,12,7,3,0,0,0.0,0,40.0,3,0,5
678,31,0,125457.0,6,6,6,0,0,0.0,0,45.0,3,0,1
679,58,6,204021.0,6,2,13,0,0,0.0,0,50.0,3,0,1
680,29,5,92262.0,6,6,0,0,0,0.0,0,48.0,3,0,2
681,37,0,161141.0,1,7,6,0,0,0.0,0,40.0,1,1,5
682,34,6,190290.0,6,7,6,0,0,0.0,0,40.0,3,1,5
683,23,5,430828.0,12,3,13,1,0,0.0,0,40.0,3,0,4
684,18,1,59342.0,11,6,3,0,1,0.0,0,5.0,3,0,2
685,34,0,136721.0,6,4,13,0,1,0.0,0,40.0,3,0,1
686,66,?,149422.0,8,6,?,0,0,0.0,0,4.0,3,0,1
687,45,5,86644.0,13,7,1,0,1,0.0,0,55.0,3,0,0
688,41,0,195124.0,10,6,13,0,0,0.0,0,35.0,3,0,1
689,26,0,167350.0,6,6,11,0,0,0.0,0,30.0,3,0,3
690,54,5,113000.0,12,7,8,0,0,0.0,0,40.0,3,0,5
691,24,0,140027.0,12,6,12,1,1,0.0,0,45.0,3,0,2
692,42,0,262425.0,12,7,1,0,0,0.0,0,50.0,3,0,5
693,20,0,316702.0,12,6,1,0,0,0.0,0,20.0,3,0,2
694,23,1,335453.0,13,6,5,0,1,0.0,0,20.0,3,0,1
695,25,?,202480.0,9,6,?,0,0,0.0,0,45.0,3,0,3
696,35,0,203628.0,10,6,1,0,0,0.0,0,60.0,3,1,1
697,31,0,118710.0,10,7,5,0,0,0.0,1902,40.0,3,1,5
698,30,0,189620.0,13,6,1,0,1,0.0,0,40.0,1,0,2
699,19,0,475028.0,6,6,10,0,1,0.0,0,20.0,3,0,2
700,36,5,110866.0,13,6,1,0,0,0.0,0,50.0,3,0,1
701,31,0,243605.0,13,2,10,0,1,0.0,1380,40.0,3,0,4
702,21,0,163870.0,12,6,14,0,0,0.0,0,30.0,3,0,2
703,31,6,80145.0,12,7,6,0,0,0.0,0,40.0,3,0,5
704,46,0,295566.0,14,4,1,0,1,25236.0,0,65.0,3,1,4
705,44,0,63042.0,13,4,13,0,1,0.0,0,50.0,3,1,2
706,40,0,229148.0,5,7,11,1,0,0.0,0,40.0,3,0,5
707,45,0,242552.0,12,6,10,1,0,0.0,0,40.0,3,0,1
708,60,0,177665.0,6,7,6,0,0,0.0,0,35.0,3,0,5
709,18,0,208103.0,11,6,11,0,0,0.0,0,25.0,3,0,3
710,28,0,296450.0,13,7,1,0,0,0.0,0,40.0,3,0,5
711,36,0,70282.0,12,4,3,1,1,0.0,0,40.0,3,0,4
712,36,0,271767.0,13,3,1,0,0,0.0,0,40.0,?,0,1
713,40,0,144995.0,1,7,5,0,0,4386.0,0,40.0,3,0,5
714,36,5,382635.0,13,4,3,0,1,0.0,0,35.0,3,0,4
715,31,0,295697.0,6,3,11,1,1,0.0,0,40.0,3,0,4
716,33,0,194141.0,6,7,12,0,0,0.0,0,40.0,3,0,5
717,19,1,378418.0,6,6,5,0,1,0.0,0,40.0,3,0,2
718,22,0,214399.0,12,6,10,0,1,0.0,0,15.0,3,0,2
719,34,0,217460.0,13,7,13,0,0,0.0,0,45.0,3,1,5
720,33,0,182556.0,6,6,11,0,0,0.0,0,40.0,3,0,1
721,41,0,125831.0,6,7,6,0,0,0.0,2051,60.0,3,0,5
722,29,0,271328.0,13,6,1,0,0,4650.0,0,40.0,3,0,1
723,50,5,50459.0,6,7,13,0,0,0.0,0,42.0,3,1,5
724,42,0,162140.0,13,7,13,0,0,7298.0,0,45.0,3,1,5
725,43,0,177937.0,13,6,1,0,0,0.0,0,40.0,?,1,1
726,44,0,111502.0,6,7,10,0,1,0.0,0,40.0,3,0,0
727,20,0,299047.0,12,6,11,0,1,0.0,0,20.0,3,0,1
728,31,0,223212.0,6,7,11,0,0,0.0,0,40.0,3,0,5
729,65,6,118474.0,11,7,13,0,0,9386.0,0,59.0,?,1,5
730,23,0,352139.0,12,6,11,0,1,0.0,0,24.0,3,0,1
731,55,0,173093.0,12,4,3,3,1,0.0,0,40.0,3,0,1
732,26,0,181655.0,1,7,3,0,0,0.0,2377,45.0,3,0,5
733,25,0,332702.0,1,6,11,0,1,0.0,0,15.0,3,0,2
734,45,?,51164.0,12,7,?,1,1,0.0,0,40.0,3,0,0
735,35,0,234901.0,12,7,6,0,0,2407.0,0,40.0,3,0,5
736,36,0,131414.0,12,6,10,1,1,0.0,0,36.0,3,0,1
737,43,1,260960.0,13,7,1,0,0,0.0,0,50.0,3,0,5
738,56,0,156052.0,6,2,11,1,1,594.0,0,20.0,3,0,4
739,42,0,279914.0,13,7,5,0,0,0.0,0,40.0,3,1,5
740,19,0,192453.0,12,6,11,0,1,0.0,0,25.0,3,0,3
741,55,6,200939.0,6,7,4,0,0,0.0,0,72.0,3,0,5
742,42,0,151408.0,10,6,13,0,1,14084.0,0,50.0,3,1,1
743,26,0,112847.0,1,6,5,0,0,0.0,0,40.0,3,0,2
744,17,0,316929.0,5,6,14,0,0,0.0,0,20.0,3,0,2
745,42,5,126319.0,13,7,1,0,1,0.0,0,40.0,3,1,0
746,55,0,197422.0,6,7,4,0,0,7688.0,0,40.0,3,1,5
747,32,0,267736.0,12,6,3,1,1,0.0,0,40.0,3,0,2
748,29,0,267034.0,11,6,6,1,0,0.0,0,40.0,3,0,2
749,46,1,193047.0,13,7,1,0,0,0.0,0,37.0,3,0,5
