,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
23254,25,0,216724,6,4,13,0,0,0,0,40,3,0
23255,41,6,174395,14,7,1,0,0,15024,0,55,3,1
23256,63,0,383058,13,7,10,0,0,0,1848,40,3,1
23257,60,6,96073,6,7,6,0,0,0,0,30,3,0
23258,31,3,103435,6,7,13,0,0,0,0,50,3,0
23259,29,6,96718,6,7,6,0,0,0,0,37,3,0
23260,37,0,178948,13,7,13,0,1,7688,0,45,3,1
23261,51,0,173987,3,7,10,0,0,0,0,40,3,0
23262,45,0,34419,12,7,13,0,0,7298,0,40,3,1
23263,27,0,224849,6,7,6,0,0,0,0,40,3,0
23264,18,0,249857,12,6,11,0,0,0,0,20,3,0
23265,34,0,340458,6,4,12,0,1,0,0,40,3,0
23266,66,6,427422,14,7,10,0,0,0,2377,25,3,1
23267,19,0,440417,12,6,13,0,1,0,0,15,3,0
23268,36,0,175643,6,7,6,0,0,0,0,35,3,0
23269,35,0,297485,13,4,13,0,1,0,0,40,3,0
23270,27,0,232954,6,7,10,0,0,0,0,45,3,0
23271,29,0,326330,12,4,13,0,1,1831,0,40,3,0
23272,25,0,109419,6,6,3,0,1,0,0,40,3,0
23273,22,0,127768,12,6,11,0,0,0,0,32,3,1
23274,41,0,252986,12,7,6,0,0,0,0,48,3,1
23275,20,0,380544,9,6,4,0,0,0,0,20,3,0
23276,52,0,306108,6,7,12,0,0,0,0,40,3,0
23277,34,0,232855,12,3,11,1,1,0,0,37,3,0
23278,44,0,130126,15,4,1,0,0,0,0,45,3,1
23279,50,0,194231,10,4,10,0,1,0,0,40,3,1
23280,49,3,197038,13,7,13,0,0,0,0,50,3,1
23281,36,0,168223,13,6,13,0,1,0,0,40,3,0
23282,71,1,26109,15,7,11,0,0,0,0,28,3,0
23283,20,0,285671,6,6,11,1,0,0,0,25,3,0
23284,20,0,153583,12,6,3,0,1,0,0,40,3,0
23285,59,3,103948,6,7,10,0,0,0,0,60,3,1
23286,41,0,439919,16,7,8,0,0,3411,0,40,3,0
23287,38,0,40319,12,4,13,0,1,0,0,42,3,0
23288,55,5,159028,6,7,4,0,0,0,0,40,3,0
23289,17,0,98675,3,6,11,0,1,0,0,20,3,0
23290,45,0,90758,13,7,13,0,0,0,0,55,3,1
23291,43,6,75435,6,4,6,4,0,0,0,30,3,0
23292,19,0,219189,5,6,11,0,0,0,0,25,3,0
23293,33,0,203463,6,4,11,0,1,0,0,40,3,0
23294,63,0,187635,6,6,13,0,0,0,0,40,3,0
23295,39,6,154641,6,4,8,0,0,8614,0,50,3,1
23296,34,0,27153,6,7,4,0,0,0,0,40,3,0
23297,31,0,150324,9,6,12,0,0,0,0,40,3,0
23298,21,0,83704,5,7,6,0,0,0,0,40,3,0
23299,23,0,176262,1,6,3,0,1,0,0,36,3,0
23300,20,0,179423,12,6,14,0,1,0,0,8,3,0
23301,45,0,168038,13,4,10,0,0,0,0,60,3,1
23302,59,0,108765,6,7,4,0,0,0,0,50,3,0
23303,58,0,146477,10,7,13,0,0,15024,0,40,1,1
23304,66,5,188220,6,2,3,0,1,0,0,35,3,1
23305,37,0,292855,1,7,1,0,1,0,1887,35,3,1
23306,29,0,114870,12,4,6,0,0,0,0,40,3,0
23307,32,1,77723,13,4,13,3,1,0,0,40,3,0
23308,39,0,284166,13,7,1,0,0,0,1902,50,3,1
23309,57,0,133902,6,2,13,0,1,0,0,45,3,0
23310,57,0,191318,10,7,1,0,0,0,0,40,3,1
23311,50,3,67794,6,5,10,0,0,0,0,60,3,0
23312,44,3,357679,13,7,8,0,0,15024,0,65,3,1
23313,56,0,117872,1,7,6,1,0,0,0,40,3,1
23314,26,0,55929,10,6,13,0,1,0,0,48,3,0
23315,22,0,165065,12,6,13,0,1,0,0,40,1,0
23316,26,6,34307,1,6,8,0,0,0,0,65,3,0
23317,33,0,246038,13,7,1,0,0,0,0,40,3,1
23318,36,6,147258,1,7,8,0,0,0,0,60,3,1
23319,45,0,329144,12,7,10,0,0,0,0,40,3,1
23320,56,5,52953,14,4,1,0,1,0,1669,38,3,0
23321,23,0,216181,12,6,10,0,0,0,0,36,2,0
23322,23,0,391171,12,6,11,1,0,0,0,25,3,0
23323,35,5,223242,13,4,1,0,0,0,0,40,3,0
23324,39,0,103925,13,7,1,0,1,7688,0,32,3,1
23325,45,0,38240,6,4,6,0,0,0,0,40,3,0
23326,21,0,148444,12,6,10,0,1,0,0,25,3,0
23327,56,1,110257,6,7,3,0,0,0,0,40,3,0
23328,31,4,101345,6,6,14,0,1,0,0,40,3,0
23329,44,0,268098,5,6,4,1,0,0,0,36,3,0
23330,21,0,369084,12,6,13,0,0,0,0,10,3,0
23331,31,0,288825,6,7,14,0,0,5013,0,40,3,0
23332,20,0,162688,6,6,14,0,0,0,0,38,3,0
23333,17,0,48751,11,6,13,1,1,0,0,40,3,0
23334,44,4,184099,6,7,3,0,0,0,0,40,3,1
23335,19,0,307496,12,6,11,0,1,0,0,23,3,0
23336,71,0,176986,6,2,13,0,0,0,0,24,3,0
23337,23,0,267955,12,6,10,0,1,0,0,40,3,0
23338,21,0,283969,6,6,6,0,0,0,0,40,3,0
23339,29,1,204516,10,7,1,0,0,0,0,15,3,0
23340,33,0,167771,12,3,11,0,1,0,0,30,3,0
23341,46,0,345073,6,4,13,0,0,0,0,48,3,1
23342,21,0,380219,12,6,13,1,1,0,0,40,3,0
23343,36,3,306156,12,7,10,0,0,15024,0,60,3,1
23344,70,6,37203,10,7,1,0,0,9386,0,30,3,1
23345,19,0,185097,6,6,14,0,1,0,0,37,3,0
23346,29,0,144808,12,7,13,1,1,0,0,40,3,0
23347,34,0,187203,9,6,10,0,0,0,0,50,3,0
23348,26,0,125089,12,6,13,0,0,0,0,40,3,0
23349,30,0,289458,13,6,13,0,1,0,0,40,3,0
23350,34,0,144798,12,6,3,0,1,0,0,40,3,0
23351,24,0,172152,13,6,13,3,0,0,0,25,2,0
23352,28,0,207513,6,6,10,0,0,0,0,48,3,0
23353,24,0,164574,12,6,13,0,0,0,0,40,3,0
23354,76,0,199949,13,7,3,0,0,20051,0,50,3,1
23355,19,0,213024,5,6,14,0,0,0,0,40,3,0
23356,45,0,213140,2,7,6,0,0,2829,0,40,3,0
23357,24,6,83374,12,6,1,3,0,0,0,30,3,1
23358,37,0,192939,13,7,6,0,0,0,0,40,3,1
23359,24,0,424494,13,7,1,0,0,0,0,30,3,0
23360,24,0,215243,13,6,3,0,1,0,0,42,3,0
23361,40,0,30682,6,7,12,0,0,0,0,45,3,1
23362,20,0,306639,12,6,14,0,0,0,0,20,3,0
23363,23,5,218678,11,7,14,0,0,0,0,40,3,0
23364,25,0,219130,12,6,11,2,1,0,0,40,3,0
23365,64,0,180624,9,6,1,0,1,0,0,30,3,0
23366,53,5,200190,10,7,1,0,0,0,1977,55,3,1
23367,28,0,194472,12,7,3,0,1,0,0,40,3,0
23368,52,5,205767,10,7,1,1,0,0,0,40,3,1
23369,28,0,249870,15,6,1,1,0,0,0,50,3,0
23370,31,0,211242,9,7,13,0,0,0,0,55,3,1
23371,77,0,149912,13,6,1,0,1,0,0,10,3,0
23372,22,0,85389,6,6,5,0,0,0,0,40,3,0
23373,17,0,806316,11,6,13,0,1,0,0,20,3,0
23374,38,0,329980,13,6,13,0,0,0,0,55,3,0
23375,45,0,236612,11,4,13,1,0,0,0,40,3,0
23376,25,5,249214,12,6,3,1,1,0,0,40,3,0
23377,50,0,257126,6,7,6,0,0,0,0,40,3,1
23378,53,5,204397,6,7,13,0,0,0,0,60,3,0
23379,24,0,291979,6,6,8,0,0,0,0,40,3,0
23380,33,0,138667,6,7,3,0,0,0,0,50,3,1
23381,57,4,42298,10,7,13,1,0,15024,0,40,3,1
23382,39,0,375452,15,7,13,0,1,15024,0,48,3,1
23383,30,0,94413,12,4,4,0,0,0,0,30,3,0
23384,31,4,166626,6,7,3,0,0,0,0,40,3,1
23385,39,1,326566,12,6,4,1,0,0,0,40,3,0
23386,30,0,165503,13,6,10,0,1,0,0,65,3,0
23387,48,0,102597,12,3,3,0,1,0,0,44,3,0
23388,62,0,113234,10,7,13,0,1,0,0,40,3,0
23389,39,0,177277,6,7,12,0,0,0,0,45,3,1
23390,34,0,198103,6,6,4,0,0,0,1980,40,3,0
23391,45,0,260490,10,7,13,0,0,0,0,50,3,1
23392,32,0,237478,11,4,12,0,1,0,0,40,3,0
23393,40,4,36885,12,6,3,0,1,0,0,50,3,0
23394,17,0,166242,2,6,11,0,1,0,0,15,3,0
23395,19,0,158603,2,6,13,1,0,0,0,25,3,0
23396,25,0,274228,6,7,5,0,0,0,0,84,3,0
23397,42,0,185145,12,7,4,0,0,0,0,57,3,0
23398,66,0,28367,13,7,2,0,0,0,0,99,3,0
23399,63,6,28612,6,2,10,0,0,0,0,70,3,0
23400,43,0,191429,8,7,11,0,0,0,0,25,3,0
23401,26,0,459548,6,6,14,0,0,0,0,20,3,0
23402,23,0,65481,6,7,12,0,1,0,0,40,3,1
23403,39,0,186130,15,7,13,0,0,0,0,55,3,1
23404,47,3,350759,6,7,13,0,0,0,0,40,3,1
23405,36,0,359678,6,6,12,1,1,0,0,48,3,0
23406,35,0,220595,6,7,6,0,0,0,0,40,3,0
23407,25,0,29599,6,6,8,0,0,0,0,40,3,0
23408,21,1,299153,12,6,3,0,1,0,0,15,3,0
23409,46,0,75256,6,7,2,0,1,0,0,40,3,0
23410,43,0,143583,2,7,14,1,0,0,0,40,3,0
23411,31,1,207505,14,7,1,0,0,0,1977,70,3,1
23412,41,0,308550,6,4,6,0,1,0,0,60,3,0
23413,50,0,145717,6,2,3,0,1,0,0,35,3,0
23414,36,0,334366,11,3,13,0,1,0,0,32,3,0
23415,31,0,76198,6,3,13,0,1,0,0,20,3,0
23416,45,6,155489,8,7,13,0,0,0,0,65,3,1
23417,50,0,197322,11,7,13,0,0,0,0,50,3,1
23418,52,0,194259,8,7,13,0,1,0,0,50,3,0
23419,40,0,346189,14,7,1,0,0,0,0,40,3,1
23420,55,0,98361,13,7,13,0,0,15024,0,55,3,1
23421,64,0,178556,2,7,13,0,0,0,0,56,3,1
23422,51,3,162943,15,7,1,0,0,0,0,40,3,1
23423,30,0,19302,12,7,1,0,0,7688,0,40,3,1
23424,56,1,67662,10,4,1,0,1,0,0,39,3,0
23425,35,0,126675,6,7,13,0,0,0,0,48,3,0
23426,55,6,278228,2,7,10,0,0,0,0,35,3,0
23427,30,0,169152,6,6,5,0,1,0,0,40,3,0
23428,34,0,204052,6,6,6,0,0,0,0,40,3,0
23429,36,0,215392,1,7,1,0,1,0,0,40,3,1
23430,43,3,83348,6,7,6,0,0,0,0,60,3,0
23431,24,5,196816,12,6,0,0,0,0,0,50,3,0
23432,30,0,541343,2,7,11,1,0,0,0,40,3,0
23433,33,5,55921,1,6,0,0,0,0,0,70,3,0
23434,32,0,251701,9,6,1,0,0,0,0,40,3,0
23435,29,4,119848,13,6,1,0,1,0,0,40,3,0
23436,50,0,160572,6,7,12,0,0,3137,0,47,3,0
23437,18,0,25837,11,6,1,0,0,0,0,15,3,0
23438,20,0,236592,11,6,10,0,1,0,0,25,3,0
23439,45,1,199326,10,7,1,0,0,0,0,45,3,1
23440,22,0,341610,12,6,10,0,0,0,0,35,3,0
23441,45,0,175958,15,7,13,0,0,0,0,40,3,1
23442,41,0,198965,6,7,12,0,0,0,0,40,3,0
23443,42,5,193537,8,5,11,0,1,0,0,35,3,0
23444,24,0,438839,13,6,10,0,0,0,0,40,3,0
23445,22,0,298227,6,6,14,0,0,0,0,35,3,0
23446,28,0,271466,6,7,13,0,0,0,0,45,3,1
23447,23,0,335570,12,6,14,0,0,0,0,35,3,0
23448,21,0,206891,8,6,8,0,1,0,0,38,3,0
23449,23,0,162551,13,6,3,3,1,0,0,20,3,0
23450,45,0,145637,12,4,3,0,1,0,0,48,3,0
23451,41,0,101290,6,4,10,0,1,0,0,40,3,0
23452,49,4,229376,6,7,3,0,0,0,0,40,3,1
23453,38,0,439592,12,6,11,1,1,0,0,40,3,0
23454,37,0,161141,6,6,14,0,0,0,0,40,3,0
23455,70,0,304570,13,2,12,3,0,0,0,32,2,0
23456,24,0,103277,6,6,3,0,1,2597,0,40,3,0
23457,28,5,407672,13,6,1,0,1,0,0,40,3,0
23458,24,0,73928,1,6,3,3,1,0,0,20,3,0
23459,83,3,240150,2,7,8,0,0,20051,0,50,3,1
23460,69,0,230417,14,7,1,0,0,0,0,40,2,1
23461,37,0,260093,6,6,3,1,1,0,0,40,3,0
23462,28,0,96020,13,6,13,0,1,0,0,40,3,0
23463,54,0,104421,12,4,3,0,1,0,0,40,3,0
23464,71,0,152307,6,7,13,0,0,0,2377,45,3,1
23465,56,1,93415,6,2,3,3,1,0,0,40,3,0
23466,27,5,282664,13,6,1,2,1,0,0,45,3,0
23467,42,6,269733,10,7,10,0,0,99999,0,80,3,1
23468,21,0,202871,6,6,10,0,0,0,0,44,3,0
23469,29,0,169683,1,7,1,0,0,0,0,40,3,0
23470,27,0,271603,8,6,11,0,0,0,0,24,3,0
23471,32,0,340917,13,6,1,0,0,0,0,50,3,1
23472,31,0,329874,12,6,3,0,0,0,0,40,3,0
23473,38,0,43770,12,3,11,0,1,4650,0,72,3,0
23474,55,1,120781,14,7,1,3,0,0,0,40,2,1
23475,48,0,138069,6,7,4,0,0,0,0,45,3,0
23476,58,6,33309,6,2,8,0,0,0,0,80,3,0
23477,23,0,76432,12,6,3,0,1,0,0,40,3,0
23478,28,1,277635,12,6,3,0,1,0,0,50,3,0
23479,49,5,123088,12,7,13,0,0,0,0,46,3,0
23480,51,0,57698,6,5,11,0,1,0,0,40,3,0
23481,23,0,181820,6,3,6,0,0,0,0,53,3,0
23482,40,6,98985,6,4,13,1,0,0,0,50,3,0
23483,59,0,98350,6,4,11,3,0,0,0,40,2,0
23484,47,0,125120,13,4,6,0,1,0,0,50,3,0
23485,37,0,243409,6,7,4,0,0,0,0,50,3,0
23486,39,0,58972,9,4,13,0,0,1506,0,40,3,0
23487,43,0,62857,12,7,6,0,0,0,0,60,3,0
23488,40,0,283174,1,7,8,0,0,0,0,60,3,0
23489,48,0,107373,2,7,4,0,0,0,0,40,3,1
23490,29,0,201155,3,6,10,0,1,0,0,48,3,0
23491,48,0,187505,12,7,10,0,0,0,0,50,3,1
23492,37,0,61778,13,6,8,0,0,0,0,30,3,0
23493,19,0,223648,6,6,10,0,0,4101,0,48,3,0
23494,28,0,149652,2,6,11,1,1,0,0,30,3,0
23495,56,0,170324,16,7,6,1,0,0,0,40,3,0
23496,45,0,165937,6,4,4,0,0,0,0,60,3,0
23497,60,1,114060,12,7,0,0,0,0,0,40,3,0
23498,53,1,58913,10,7,13,0,0,0,0,42,3,1
23499,37,1,378916,6,7,3,0,0,0,0,40,3,0
23500,31,0,241885,6,7,11,0,0,0,0,40,3,0
23501,29,0,224421,1,1,8,0,0,0,0,44,3,1
23502,31,0,213771,6,2,13,0,1,0,0,36,3,0
23503,39,0,315565,6,7,4,1,0,0,0,40,3,0
23504,31,5,153005,13,7,1,0,0,0,0,40,3,1
23505,42,0,98211,13,7,13,0,0,15024,0,45,3,1
23506,17,0,198606,11,6,14,0,1,0,0,16,3,0
23507,19,0,260333,6,6,11,0,1,0,0,20,3,0
23508,24,0,219510,13,6,11,3,0,0,0,32,3,0
23509,62,0,266624,6,7,8,0,0,6418,0,40,3,1
23510,34,0,136862,4,6,11,0,1,0,0,40,3,0
23511,47,3,215620,10,7,13,0,0,15024,0,55,3,1
23512,58,0,187067,13,6,1,0,1,0,0,62,3,0
23513,23,0,325921,1,6,1,0,1,0,0,36,3,0
23514,33,0,268127,6,6,11,1,1,0,0,40,3,0
23515,76,0,142535,6,2,3,0,0,0,0,6,3,0
23516,40,0,177083,6,4,13,0,1,0,0,50,3,0
23517,28,0,77009,8,4,11,0,1,0,0,50,3,0
23518,41,0,306405,12,7,5,0,1,0,0,40,3,0
23519,46,5,303918,6,7,0,0,0,7688,0,96,3,1
23520,22,4,262819,12,6,3,0,1,0,0,40,3,0
23521,29,0,49087,1,7,14,0,0,0,0,40,3,0
23522,26,0,53833,6,6,11,0,0,0,0,40,3,0
23523,31,0,1033222,13,6,3,0,0,8614,0,40,3,1
23524,22,0,81145,6,6,11,0,1,0,0,25,3,0
23525,41,0,215479,12,6,4,1,0,0,0,43,3,0
23526,29,0,113464,6,6,4,2,0,0,0,40,3,0
23527,60,0,109530,1,7,5,0,0,7298,0,40,3,1
23528,72,4,217864,6,7,3,0,0,0,0,40,3,1
23529,41,3,117721,12,7,8,0,0,0,0,65,3,0
23530,19,0,199484,12,6,11,0,1,0,0,25,3,0
23531,25,0,248851,13,6,11,0,0,0,0,40,3,0
23532,24,0,116968,13,6,13,0,0,0,0,45,3,0
23533,59,0,366618,3,7,11,0,0,0,0,30,3,0
23534,17,0,240143,11,6,6,0,0,0,0,30,3,0
23535,59,0,424468,13,7,13,0,0,0,0,40,3,1
23536,69,0,320280,12,6,13,0,0,1848,0,1,3,0
23537,25,0,120238,12,7,10,0,0,2885,0,43,3,0
23538,50,0,194186,6,7,13,0,0,0,0,60,3,0
23539,29,0,247053,6,3,11,0,1,0,0,40,3,0
23540,43,0,180599,6,7,6,0,0,0,0,55,3,0
23541,29,5,190330,12,6,11,0,1,0,0,10,3,0
23542,29,1,199450,12,4,3,1,0,0,0,40,3,0
23543,32,5,199539,12,7,0,0,0,0,0,40,3,1
23544,17,0,94366,2,6,13,0,0,0,0,6,3,0
23545,50,6,29231,6,7,13,0,0,0,0,45,3,1
23546,43,0,33126,12,7,13,0,0,0,0,50,3,0
23547,41,0,102085,6,6,12,0,1,0,0,40,3,0
23548,32,0,212064,13,7,13,0,1,0,0,40,3,1
23549,54,1,166774,10,6,1,0,1,0,0,45,3,1
23550,65,0,95303,6,7,13,0,0,0,0,40,3,1
23551,18,0,379768,6,6,13,2,1,0,0,40,3,0
23552,70,3,247383,12,7,13,0,0,0,0,40,3,1
23553,53,0,229465,10,7,13,0,0,0,0,55,3,1
23554,37,0,135436,13,7,13,0,0,0,1977,60,3,1
23555,21,0,180052,12,6,4,0,0,0,0,30,3,0
23556,20,0,214387,6,6,12,0,0,0,0,40,3,0
23557,47,1,149337,6,4,3,0,0,0,0,38,3,0
23558,26,0,208326,6,7,13,0,0,3942,0,45,3,0
23559,31,0,34374,15,6,1,0,0,0,0,50,3,0
23560,45,6,58683,12,7,4,0,0,0,0,40,3,0
23561,35,0,403037,6,3,3,0,1,0,0,40,3,0
23562,55,0,32365,13,7,13,0,0,0,0,45,3,1
23563,49,0,155489,10,7,1,0,0,0,0,50,3,1
23564,33,3,289886,6,6,11,3,0,0,0,40,2,0
23565,30,4,54684,15,6,13,0,0,0,0,55,3,0
23566,19,0,101549,12,6,11,0,0,0,0,15,3,0
23567,48,3,51579,13,7,13,0,0,0,0,60,3,1
23568,41,0,40151,12,4,6,0,0,0,0,40,3,1
23569,29,0,244721,13,7,5,0,0,0,0,35,3,1
23570,47,5,228372,10,7,1,0,0,0,0,48,3,1
23571,53,5,236873,10,7,13,1,0,0,0,40,3,1
23572,19,0,250249,12,6,3,0,1,0,0,10,3,0
23573,71,0,93202,6,4,11,0,1,0,0,16,3,0
23574,29,0,176723,12,6,10,0,1,0,0,25,3,0
23575,43,5,175526,12,7,11,0,0,0,0,40,3,0
23576,23,0,91842,13,6,13,0,1,0,0,30,3,0
23577,52,0,71768,12,4,3,0,1,0,0,40,3,0
23578,56,0,181220,13,7,10,0,0,0,0,40,3,1
23579,28,0,204516,2,6,6,0,0,0,0,40,3,0
23580,44,6,89172,13,7,1,0,0,0,0,80,3,0
23581,37,4,143547,13,6,1,0,1,0,0,40,3,0
23582,30,0,310889,1,7,13,0,0,0,0,50,3,1
23583,31,5,150324,6,7,6,0,0,0,0,40,3,0
23584,20,0,216472,12,6,10,0,1,0,0,25,3,0
23585,64,0,212838,6,7,10,0,0,0,0,65,3,1
23586,45,0,168283,6,7,11,0,0,0,0,40,3,0
23587,40,0,187702,12,6,13,0,0,0,0,50,3,1
23588,19,0,60661,6,6,14,0,0,0,0,52,3,0
23589,54,0,115284,13,4,13,0,0,0,0,45,3,1
23590,61,3,98350,14,7,13,3,0,0,0,40,2,1
23591,18,0,195372,11,6,11,0,1,0,0,20,3,0
23592,62,0,81578,6,7,13,0,0,0,0,40,3,1
23593,33,0,111567,1,6,6,0,0,0,0,40,3,0
23594,51,0,244572,6,3,11,1,1,0,0,37,3,0
23595,54,0,230919,6,7,6,0,0,0,0,40,3,0
23596,24,0,282604,12,7,0,0,0,0,0,24,3,0
23597,54,0,320196,12,4,13,0,1,0,0,40,1,0
23598,42,0,201466,13,7,13,0,0,0,0,45,3,1
23599,51,4,254211,10,2,10,0,0,0,0,50,3,1
23600,41,0,599629,12,7,3,1,1,0,0,40,3,1
23601,47,5,219632,9,3,13,0,0,0,1408,40,3,0
23602,31,1,161631,12,4,3,0,1,0,0,40,3,0
23603,21,0,202373,1,6,6,1,0,0,0,40,3,0
23604,52,0,169549,12,4,13,0,1,0,0,40,3,0
23605,20,0,127185,12,6,1,0,1,0,0,15,3,0
23606,18,0,184277,6,6,10,0,1,0,0,25,3,0
23607,58,0,119751,6,7,2,3,1,0,0,60,2,0
23608,23,0,294701,6,6,3,0,1,0,0,40,3,0
23609,21,0,26842,12,6,10,0,1,0,0,20,3,0
23610,43,1,114537,1,7,0,0,0,0,0,40,3,0
23611,53,0,126386,6,4,12,0,0,0,0,40,3,0
23612,18,0,163787,6,7,13,0,1,0,0,40,3,0
23613,44,0,98211,13,7,13,0,0,0,0,40,3,1
23614,31,0,175509,13,6,1,0,0,0,0,50,3,0
23615,48,0,159854,4,7,11,0,0,0,0,40,3,0
23616,55,3,120920,10,4,1,0,1,0,0,35,3,0
23617,24,0,187551,12,6,3,1,1,0,0,20,3,0
23618,41,1,27305,10,7,1,0,0,0,0,40,3,1
23619,35,0,216711,6,7,6,0,0,0,0,40,3,1
23620,47,5,218596,1,4,3,0,1,0,0,40,3,0
23621,54,0,280292,12,7,10,0,0,0,0,32,3,0
23622,40,0,200496,13,3,10,0,0,0,0,40,3,0
23623,56,6,78090,12,4,10,0,1,0,0,48,3,0
23624,23,0,118693,1,6,5,0,0,0,0,40,3,0
23625,34,6,203488,6,7,6,0,0,0,0,60,3,0
23626,27,5,172091,6,6,6,1,0,0,0,40,3,0
23627,32,0,113364,13,6,1,0,0,0,0,40,3,1
23628,72,6,139889,12,7,8,0,0,0,0,74,3,0
23629,43,5,301638,5,7,4,0,0,0,1579,40,3,0
23630,32,0,110279,9,4,1,1,1,0,0,35,3,0
23631,53,0,242859,12,3,3,0,0,0,0,40,3,0
23632,18,0,132986,5,6,11,0,0,0,0,10,3,0
23633,38,0,254439,2,2,4,1,0,114,0,40,3,0
23634,41,4,187462,1,4,3,1,1,0,0,40,3,0
23635,29,0,264961,6,6,6,0,0,0,0,45,3,0
23636,70,0,148065,12,7,13,0,0,0,0,4,3,1
23637,46,3,200949,13,2,13,0,1,0,0,50,3,0
23638,47,0,47247,12,7,3,0,1,0,0,40,3,0
23639,56,5,571017,12,7,3,0,1,0,0,15,3,0
23640,28,0,416577,6,7,6,1,0,2829,0,40,3,0
23641,55,1,296991,15,7,1,0,0,15024,0,40,3,1
23642,50,1,45961,13,5,1,0,0,6849,0,40,3,0
23643,47,0,302711,11,4,3,0,1,0,0,40,3,0
23644,42,3,50356,6,7,13,0,0,0,0,40,3,0
23645,22,0,199336,12,6,12,0,0,0,0,25,3,0
23646,42,0,341178,16,7,11,0,0,0,0,44,3,0
23647,42,4,70240,12,4,13,3,1,0,0,40,3,0
23648,46,0,229394,6,4,13,0,1,0,0,40,3,0
23649,45,0,390368,12,7,10,1,0,15024,0,99,3,1
23650,55,0,82098,6,7,13,3,0,0,0,55,3,0
23651,57,0,170411,13,7,0,0,0,0,0,40,3,1
23652,25,0,109532,5,6,6,0,0,0,0,40,3,0
23653,43,0,142682,6,7,4,0,0,0,0,30,3,0
23654,34,3,127651,13,4,8,0,0,0,0,60,3,0
23655,27,5,236472,13,4,1,0,1,0,0,40,3,0
23656,25,0,176047,6,6,12,0,1,2176,0,40,3,0
23657,37,0,111499,12,6,13,0,1,0,0,40,3,0
23658,48,0,425199,12,4,10,0,0,0,0,45,3,0
23659,38,0,229009,6,7,11,0,0,0,0,45,3,0
23660,17,0,232713,2,6,6,0,0,594,0,30,3,0
23661,70,0,141742,1,7,12,0,0,9386,0,50,3,1
23662,37,0,234807,6,4,3,0,1,0,0,37,3,0
23663,45,0,738812,6,7,6,0,0,0,0,46,3,0
23664,56,0,204816,6,7,10,0,0,0,0,55,3,1
23665,64,0,342494,6,7,12,0,0,0,0,40,3,0
23666,35,5,226311,12,4,3,0,1,0,0,38,3,0
23667,23,0,143062,6,6,10,0,0,0,0,40,3,0
23668,42,5,125155,6,7,0,0,0,0,0,90,3,0
23669,23,0,329925,12,6,14,0,0,0,0,30,3,0
23670,26,0,208994,12,6,13,0,0,0,0,12,3,0
23671,56,5,212864,6,7,4,0,0,0,0,40,3,1
23672,41,0,214242,13,7,1,0,0,0,1887,40,3,1
23673,47,6,191175,16,7,10,0,0,0,2179,50,3,0
23674,21,0,118693,12,6,14,0,0,0,0,40,3,0
23675,29,0,253593,6,6,6,1,0,0,0,40,3,0
23676,32,1,206051,12,5,8,0,0,0,0,50,3,0
23677,72,0,497280,3,2,11,1,1,0,0,20,3,0
23678,69,6,240562,15,7,1,0,0,99999,0,40,3,1
23679,19,0,140985,12,6,3,0,0,0,0,25,3,0
23680,25,5,191921,13,6,6,0,0,0,0,25,3,0
23681,56,0,204049,12,7,10,0,0,0,1848,50,3,1
23682,42,0,331651,10,6,1,0,1,8614,0,50,3,1
23683,58,0,142158,13,4,13,0,1,0,0,35,3,0
23684,24,0,249046,13,6,5,0,0,0,0,40,3,0
23685,41,0,213019,1,7,5,0,1,0,0,38,3,1
23686,40,0,199599,2,7,13,0,0,0,0,40,3,1
23687,37,0,186191,6,7,11,0,0,0,0,45,3,0
23688,25,0,28008,9,4,3,0,1,0,0,40,3,0
23689,43,3,82488,13,7,10,3,1,0,0,40,2,1
23690,36,0,117073,6,6,6,0,0,0,0,40,3,0
23691,41,0,325786,6,7,12,0,0,0,0,40,3,0
23692,31,0,37546,13,6,1,0,1,0,0,40,3,0
23693,22,0,204226,6,6,13,0,1,0,0,40,3,0
23694,36,0,133299,1,7,6,0,0,0,0,40,3,0
23695,42,0,29702,2,7,12,0,0,0,0,40,3,0
23696,29,0,307812,6,7,6,0,0,0,0,60,3,0
23697,25,0,174545,6,6,3,0,1,0,0,46,3,0
23698,23,0,233472,13,6,13,0,0,0,0,40,3,0
23699,34,0,184147,6,3,10,1,1,0,0,20,3,0
23700,27,0,198188,6,7,3,0,0,2580,0,45,3,0
23701,32,0,447066,13,7,10,1,0,15024,0,50,3,1
23702,33,0,200246,12,5,1,0,0,0,0,40,3,0
23703,38,0,166585,13,4,13,0,1,0,0,55,3,0
23704,21,0,335570,12,6,12,0,0,0,0,30,3,0
23705,39,0,53569,1,7,6,0,0,0,0,40,3,0
23706,50,0,167065,13,7,13,0,0,0,0,40,3,1
23707,32,0,113364,12,6,3,0,0,0,0,30,3,0
23708,40,4,219266,6,7,13,0,0,0,0,40,3,1
23709,58,4,200042,12,7,13,0,0,15024,0,40,3,1
23710,20,0,205975,6,6,3,0,1,0,0,20,3,0
23711,63,0,234083,6,4,13,0,1,0,2205,40,3,0
23712,56,0,65325,13,7,3,0,0,0,0,50,3,0
23713,30,5,194740,13,7,0,0,0,0,0,40,3,0
23714,39,0,99065,12,4,13,0,1,0,0,39,3,0
23715,25,0,212793,9,6,1,0,0,0,0,50,3,1
23716,33,0,112941,6,7,12,0,0,0,0,40,3,1
